Unnamed: 0,adress3,City3,zip_code3,bad3,bath3,Area3,parking3,AC3,Appliances3,price2,Dishwasher1,Refrigerator1,Disposal1,Microwave1,country
5150,1211 S PRAIRIE AVE APT 603,"Chicago, IL",60605.0,2,2,"1,467",1,Yes,2,324168.0,no,no,no,no,USA
5151,2451 W HOWARD ST APT 303,"Chicago, IL",60645.0,2,2,"1,000",150,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Stainless Steel Appliance(s)",182864.0,no,no,no,no,USA
5152,420 W ONTARIO ST APT 308,"Chicago, IL",60654.0,2,2,"1,300",1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal",248944.0,no,no,no,no,USA
5153,3327 N HAMILTON AVE APT 1R,"Chicago, IL",60618.0,2,1,"1,100",No Info,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer",199488.0,no,no,no,no,USA
5154,5739 S MICHIGAN AVE UNIT 1S,"Chicago, IL",60637.0,4,4,"3,000",2,Yes,"Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Stainless Steel Appliance(s), Gas Oven",245204.0,no,no,no,no,USA
5155,,,,,,,,,,0.0,no,no,no,no,USA
5156,,,,,,,,,,0.0,no,no,no,no,USA
5157,360 W WELLINGTON AVE APT 7C,"Chicago, IL",60657.0,1,1,900,No Info,Yes,1,190760.0,no,no,no,no,USA
5158,8716 S EXCHANGE AVE # 2,"Chicago, IL",60617.0,2,1,"1,848",No Info,Yes,1,116368.0,no,no,no,no,USA
5159,6609 N GREENVIEW AVE # B,"Chicago, IL",60626.0,1,1,750,No Info,Yes,1,99744.0,no,no,no,no,USA
5160,911 W LAWRENCE AVE APT 3E,"Chicago, IL",60640.0,3,1,"1,600",1,No,1,182864.0,no,no,no,no,USA
5161,555 W CORNELIA AVE APT 612,"Chicago, IL",60657.0,1,1,785,1,Yes,1,153772.0,no,no,no,no,USA
5162,195 N HARBOR DR APT 2402,"Chicago, IL",60601.0,2,2,"1,600",1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s), Wine Refrigerator",353260.0,no,no,no,no,USA
5163,1734 N CALIFORNIA AVE APT 2,"Chicago, IL",60647.0,2,2,"1,400",1,Yes,"Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s), Cooktop, Built-in Oven, Range Hood",270140.0,no,no,no,yes,USA
5164,1636 N WELLS ST APT 507,"Chicago, IL",60614.0,1,1,—,1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Stainless Steel Appliance(s)",182864.0,no,no,no,no,USA
5165,,,,,,,,,,0.0,no,no,no,no,USA
5166,1432 N MAPLEWOOD AVE APT 103,"Chicago, IL",60622.0,2,2,—,No Info,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal",182864.0,no,no,no,no,USA
5167,5111 S ROCKWELL ST # 5111,"Chicago, IL",60632.0,3,1,"1,100",No Info,Yes,Range,124680.0,no,no,no,no,USA
5168,60 E MONROE ST UNIT 2007,"Chicago, IL",60603.0,2,2,"1,491",1,Yes,"Range, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal",332480.0,no,no,no,no,USA
5169,770 W GLADYS AVE APT 307,"Chicago, IL",60661.0,1,1,—,1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, Stainless Steel Appliance(s)",211956.0,no,no,no,no,USA
5170,1353 N NOBLE ST APT 4,"Chicago, IL",60642.0,2,2,"1,400",1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Stainless Steel Appliance(s)",315856.0,no,no,no,no,USA
5171,1000 W ADAMS ST APT 313,"Chicago, IL",60607.0,2,2,"1,221",1,Yes,"Range, Microwave, Refrigerator, Washer, Dryer, Disposal",0.0,no,no,no,no,USA
5172,3821 W FILLMORE ST APT 2R,"Chicago, IL",60624.0,2,1,800,No Info,No,"Range, Refrigerator",83120.0,no,no,no,no,USA
5173,851 W GRAND AVE APT 307,"Chicago, IL",60642.0,2,2,—,1,Yes,"Range, Microwave, Dishwasher, Freezer, Washer, Dryer",236892.0,no,no,no,no,USA
5174,435 W ERIE ST APT 1205,"Chicago, IL",60654.0,1,1,850,1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal",0.0,no,no,no,no,USA
5175,3300 W IRVING PARK RD UNIT D5,"Chicago, IL",60618.0,2,2,"1,400",1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s)",249360.0,no,no,no,no,USA
5176,,,,—,—,—,No Info,No Info,,0.0,no,no,no,no,USA
5177,900 N LAKE SHORE DR APT 2406,"Chicago, IL",60611.0,1,1,900,150,Yes,1,182864.0,no,no,no,no,USA
5178,1461 W FRY ST APT 4F,"Chicago, IL",60642.0,1,1,800,No Info,Yes,1,139226.0,no,no,no,no,USA
5179,1250 W VAN BUREN ST APT 514,"Chicago, IL",60607.0,2,2,"1,126",1,Yes,2,249360.0,no,no,no,no,USA
5180,,,,,,,,,,0.0,no,no,no,no,USA
5181,232 S GREEN ST # 1N,"Chicago, IL",60607.0,4,4,"3,000",1,Yes,"Microwave, Dishwasher, Refrigerator, High End Refrigerator, Freezer, Washer, Dryer, Disposal, Stainless Steel Appliance(s), Wine Refrigerator, Built-in Oven, Range Hood",706104.0,no,no,no,yes,USA
5182,4035 W MELROSE ST APT 2N,"Chicago, IL",60641.0,1,1,—,No Info,No,"Range, Refrigerator",99744.0,no,no,no,no,USA
5183,124 W POLK ST APT 1002,"Chicago, IL",60605.0,4,2,"2,500",No Info,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer",332480.0,no,no,no,no,USA
5184,516 E 32ND ST UNIT D,"Chicago, IL",60616.0,4,4,"2,400",2,Yes,"Double Oven, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Stainless Steel Appliance(s)",390664.0,no,no,no,no,USA
5185,1255 S STATE ST UNIT 1809,"Chicago, IL",60605.0,1,1,—,1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s)",174552.0,no,no,no,no,USA
5186,2023 W THOMAS ST APT 1,"Chicago, IL",60622.0,2,1,"1,200",No Info,Yes,"Range, Dishwasher, Refrigerator, Stainless Steel Appliance(s)",178708.0,no,no,no,no,USA
5187,5344 W EDDY ST # G,"Chicago, IL",60641.0,2,1,800,1,Yes,"Range, Dishwasher, Washer, Dryer, Stainless Steel Appliance(s)",124680.0,no,no,no,no,USA
5188,6413 N NEWGARD AVE APT 1,"Chicago, IL",60626.0,4,1,—,1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer",207800.0,no,no,no,no,USA
5189,1027 N HONORE ST APT 2F,"Chicago, IL",60622.0,2,1,"1,100",1,Yes,1,199488.0,no,no,no,no,USA
5190,9735 S AVENUE J APT 1,"Chicago, IL",60617.0,3,2,"1,500",1,No,2,141304.0,no,no,no,no,USA
5191,2056 W DIVISION ST APT 2W,"Chicago, IL",60622.0,3,2,—,1,Yes,1,239302.0,no,no,no,no,USA
5192,2006 W WEBSTER AVE # 2,"Chicago, IL",60647.0,3,4,"3,200",1,Yes,"Range, Microwave, Dishwasher, High End Refrigerator, Bar Fridge, Freezer, Washer, Dryer, Disposal, Wine Refrigerator, Range Hood",573528.0,no,no,no,no,USA
5193,3120 W EASTWOOD AVE # 2,"Chicago, IL",60625.0,2,2,"1,300",No Info,Yes,2,191176.0,no,no,no,no,USA
5194,2448 W 46TH PL # 1,"Chicago, IL",60632.0,2,1,800,1,Yes,1,116368.0,no,no,no,no,USA
5195,900 W FULLERTON AVE APT 3D,"Chicago, IL",60614.0,1,1,725,1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer",191176.0,no,no,no,no,USA
5196,2814 N MAPLEWOOD AVE # SFH,"Chicago, IL",60618.0,2,1,"1,300",2,Yes,1,216112.0,no,no,no,no,USA
5197,211 E OHIO ST APT 1501,"Chicago, IL",60611.0,1,1,—,1,Yes,"Range, Microwave, Dishwasher, Refrigerator",191176.0,no,no,no,no,USA
5198,2215 N PARKSIDE AVE # 2,"Chicago, IL",60639.0,3,1,"1,150",No Info,No,1,141304.0,no,no,no,no,USA
5199,6535 W SHAKESPEARE AVE APT 1W,"Chicago, IL",60707.0,3,2,—,1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer",0.0,no,no,no,no,USA
5200,2237 S SACRAMENTO AVE # 1,"Chicago, IL",60623.0,2,1,800,1,Yes,1,132992.0,no,no,no,no,USA
5201,860 W BARRY AVE APT 2B,"Chicago, IL",60657.0,2,2,863,No Info,Yes,2,245620.0,no,no,no,no,USA
5202,4518 N KEDZIE AVE APT 2B,"Chicago, IL",60625.0,2,2,"1,150",1,Yes,2,178708.0,no,no,no,no,USA
5203,3631 N HALSTED ST APT 306,"Chicago, IL",60613.0,1,1,875,1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal",174136.0,no,no,no,no,USA
5204,843 W BARRY AVE APT GB,"Chicago, IL",60657.0,2,1,"1,100",No Info,Yes,1,198823.0,no,no,no,no,USA
5205,1400 W MONROE ST UNIT 4A,"Chicago, IL",60607.0,2,2,"1,244",1,Yes,"Microwave, Dishwasher, High End Refrigerator, Disposal, Wine Refrigerator, Cooktop, Built-in Oven, Range Hood",413522.0,no,no,no,yes,USA
5206,901 N MOZART ST APT 3,"Chicago, IL",60622.0,3,1,—,No Info,No,1,0.0,no,no,no,no,USA
5207,3433 S INDIANA AVE APT 303,"Chicago, IL",60616.0,4,2,"1,150",1,Yes,2,222346.0,no,no,no,no,USA
5208,4521 N CLAREMONT AVE # 1F,"Chicago, IL",60625.0,2,1,800,No Info,Yes,1,139226.0,no,no,no,no,USA
5209,1937 W SCHILLER ST # COACH,"Chicago, IL",60622.0,4,2,"3,226",1,Yes,"Range, Dishwasher, Refrigerator, Washer, Dryer, Stainless Steel Appliance(s)",413522.0,no,no,no,no,USA
5210,750 N RUSH ST APT 3403,"Chicago, IL",60611.0,3,3,"1,813",1,Yes,2,485338.0,no,no,no,no,USA
5211,825 E 61ST ST # 503,"Chicago, IL",60637.0,1,1,—,21,Yes,"Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, Stainless Steel Appliance(s)",141304.0,no,no,no,no,USA
5212,825 E 61ST ST # 512,"Chicago, IL",60637.0,1,1,—,21,Yes,"Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, Stainless Steel Appliance(s)",141304.0,no,no,no,no,USA
5213,4015 N BERNARD ST # 1,"Chicago, IL",60618.0,2,1,—,1,Yes,"Range, Dishwasher, Refrigerator, Washer, Dryer, Stainless Steel Appliance(s)",149616.0,no,no,no,no,USA
5214,720 W GORDON TER APT 15C,"Chicago, IL",60613.0,2,2,"1,022",No Info,Yes,"Range, Microwave, Dishwasher, Refrigerator, Disposal",203644.0,no,no,no,no,USA
5215,3009 S PARNELL AVE APT 1F,"Chicago, IL",60616.0,2,1,800,No Info,Yes,1,132576.0,no,no,no,no,USA
5216,310 S MICHIGAN AVE UNIT 709,"Chicago, IL",60604.0,2,2,"1,250",1,Yes,2,199488.0,no,no,no,no,USA
5217,2946 N ALBANY AVE APT 3W,"Chicago, IL",60618.0,1,1,618,No Info,No,"Range, Refrigerator",140888.0,no,no,no,no,USA
5218,71 W HUBBARD ST APT 4603,"Chicago, IL",60654.0,1,2,980,1,Yes,1,265485.0,no,no,no,no,USA
5219,4608 N BEACON ST APT B1,"Chicago, IL",60640.0,—,1,400,No Info,No,1,91016.0,no,no,no,no,USA
5220,5644 N MEADE AVE # G,"Chicago, IL",60646.0,1,1,"1,300",No Info,Yes,1,128836.0,no,no,no,no,USA
5221,1340 N ASTOR ST UNIT 705,"Chicago, IL",60610.0,1,1,770,155,Yes,1,207717.0,no,no,no,no,USA
5222,600 S DEARBORN ST APT 1306,"Chicago, IL",60605.0,1,1,"1,000",1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Stainless Steel Appliance(s)",187020.0,no,no,no,no,USA
5223,2720 W WINNEMAC AVE APT 1,"Chicago, IL",60625.0,3,2,"2,500",1,Yes,2,290504.0,no,no,no,no,USA
5224,839 W SHERIDAN RD APT 210,"Chicago, IL",60613.0,—,1,—,No Info,No,1,0.0,no,no,no,no,USA
5225,1312 W WINNEMAC AVE # G,"Chicago, IL",60640.0,3,1,"1,000",2,Yes,"Range, Microwave, Dishwasher, Refrigerator",0.0,no,no,no,no,USA
5226,2237 S SACRAMENTO AVE # G,"Chicago, IL",60623.0,2,1,800,No Info,Yes,1,120524.0,no,no,no,no,USA
5227,600 S DEARBORN ST APT 505,"Chicago, IL",60605.0,1,1,900,1,Yes,"Range, Microwave, Dishwasher, Refrigerator",153772.0,no,no,no,no,USA
5228,2851 N MAJOR AVE,"Chicago, IL",60634.0,3,2,"1,200",2,Yes,"Range, Microwave, Dishwasher, Refrigerator, High End Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s), Built-in Oven, Gas Cooktop, Gas Oven",265984.0,no,no,no,no,USA
5229,7200 S INDIANA AVE APT 1F,"Chicago, IL",60619.0,1,1,"1,000",No Info,No,"Range, Microwave, Dishwasher, Refrigerator",91432.0,no,no,no,no,USA
5230,2808 S WALLACE ST,"Chicago, IL",60616.0,3,3,"1,159",No Info,Yes,2,0.0,no,no,no,no,USA
5231,3953 W DAKIN ST # 206,"Chicago, IL",60618.0,1,1,715,2,Yes,"Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Stainless Steel Appliance(s)",174552.0,no,no,no,no,USA
5232,3948 N FREMONT ST # 2,"Chicago, IL",60613.0,1,1,650,No Info,No,1,114290.0,no,no,no,no,USA
5233,1903 N MOZART ST APT 1,"Chicago, IL",60647.0,2,2,—,1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal",182864.0,no,no,no,no,USA
5234,5212 S LOREL AVE,"Chicago, IL",60638.0,5,2,"1,600",2,Yes,2,241048.0,no,no,no,no,USA
5235,2541 N CALIFORNIA AVE # 3,"Chicago, IL",60647.0,2,1,—,No Info,Yes,1,178708.0,no,no,no,no,USA
5236,511 W BELMONT AVE APT 42,"Chicago, IL",60657.0,1,1,650,No Info,No,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer",165824.0,no,no,no,no,USA
5237,3345 N MARSHFIELD AVE APT 202,"Chicago, IL",60657.0,—,1,400,No Info,No,"Range, Dishwasher, Refrigerator, Washer, Dryer",124264.0,no,no,no,no,USA
5238,925 W WINONA ST APT 1,"Chicago, IL",60640.0,3,3,"2,200",1,Yes,3,311700.0,no,no,no,no,USA
5239,1107 W LAWRENCE AVE APT 305,"Chicago, IL",60640.0,2,1,—,No Info,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Cooktop, Built-in Oven, Range Hood, Gas Cooktop",166240.0,no,no,no,no,USA
5240,5701 N SHERIDAN RD APT 15R,"Chicago, IL",60660.0,1,1,850,1,Yes,"Range, Dishwasher, Refrigerator",137148.0,no,no,no,no,USA
5241,1460 N SANDBURG TER APT 2511A,"Chicago, IL",60610.0,2,2,"1,100",1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Bar Fridge, Stainless Steel Appliance(s)",330402.0,no,no,no,no,USA
5242,1550 N LAKE SHORE DR APT 16A,"Chicago, IL",60610.0,2,2,"1,800",2,Yes,"Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Stainless Steel Appliance(s)",332480.0,no,no,no,no,USA
5243,,,,,,,,,,0.0,no,no,no,no,USA
5244,,,,,,,,,,0.0,no,no,no,no,USA
5245,2310 W HURON ST # 1,"Chicago, IL",60612.0,2,1,"1,050",No Info,Yes,"Range, Microwave, Dishwasher, Refrigerator, High End Refrigerator, Washer, Dryer, Stainless Steel Appliance(s), Gas Cooktop, Gas Oven",199488.0,no,no,no,no,USA
5246,2170 W BOWLER ST # G,"Chicago, IL",60612.0,1,1,—,No Info,Yes,1,120524.0,no,no,no,no,USA
5247,544 N MILWAUKEE AVE APT 501,"Chicago, IL",60642.0,2,2,"1,271",1,Yes,"Range, Microwave, Dishwasher, Refrigerator, High End Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s), Cooktop, Built-in Oven, Gas Cooktop, Wall Oven",332480.0,no,no,no,no,USA
5248,1409 W DIVERSEY PKWY APT 102,"Chicago, IL",60614.0,—,1,265,No Info,Yes,1,95588.0,no,no,no,no,USA
5249,4954 W IRVING PARK RD # 2,"Chicago, IL",60641.0,3,2,"1,300",1,Yes,2,182864.0,no,no,no,no,USA
5250,1923 W BELLE PLAINE AVE APT 1R,"Chicago, IL",60613.0,1,1,900,No Info,Yes,"Range, Refrigerator, Freezer, Gas Cooktop",116368.0,no,no,no,no,USA
5251,2105 W CATON ST # 302,"Chicago, IL",60647.0,2,2,—,1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Stainless Steel Appliance(s), Range Hood",290920.0,no,no,no,no,USA
5252,,,,,,,,,,0.0,no,no,no,no,USA
5253,2105 W CATON ST # 401,"Chicago, IL",60647.0,3,2,—,1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Stainless Steel Appliance(s), Range Hood",440536.0,no,no,no,no,USA
5254,6538 S MINERVA AVE,"Chicago, IL",60637.0,3,4,"2,700",2,Yes,3,290920.0,no,no,no,no,USA
5255,,,,,,,,,,0.0,no,no,no,no,USA
5256,,,,,,,,,,0.0,no,no,no,no,USA
5257,1438 N KEDZIE AVE # G,"Chicago, IL",60651.0,1,1,700,No Info,No,1,83120.0,no,no,no,no,USA
5258,813 W CORNELIA AVE APT 1N,"Chicago, IL",60657.0,2,1,"1,040",No Info,Yes,"Range, Microwave, Dishwasher, Refrigerator, Stainless Steel Appliance(s)",182698.0,no,no,no,no,USA
5259,1800 N HALSTED ST APT 3A,"Chicago, IL",60614.0,2,2,"1,400",2,Yes,"Range, Microwave, Dishwasher, Refrigerator, Stainless Steel Appliance(s)",244788.0,no,no,no,no,USA
5260,1824 N PAULINA ST # 1F,"Chicago, IL",60622.0,1,1,700,1,No,1,137813.0,no,no,no,no,USA
5261,1841 N HERMITAGE AVE # 1F,"Chicago, IL",60622.0,1,1,—,No Info,No,1,134987.0,no,no,no,no,USA
5262,1870 N WINNEBAGO AVE APT 2B,"Chicago, IL",60647.0,2,2,"1,400",1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s)",308458.0,no,no,no,no,USA
5263,2219 N CLIFTON AVE APT 1E,"Chicago, IL",60614.0,1,1,850,1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer",216112.0,no,no,no,no,USA
5264,2302 N CLARK ST APT 4W,"Chicago, IL",60614.0,1,1,700,No Info,Yes,"Range, Microwave, Dishwasher, Refrigerator, Stainless Steel Appliance(s)",182864.0,no,no,no,no,USA
5265,1033 W LOYOLA AVE APT 302,"Chicago, IL",60626.0,1,1,700,No Info,No,"Range, Refrigerator",129584.0,no,no,no,no,USA
5266,375 W ERIE ST APT 219,"Chicago, IL",60654.0,1,1,850,1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s)",191176.0,no,no,no,no,USA
5267,716 S LAFLIN ST APT 1M,"Chicago, IL",60607.0,3,3,"1,400",No Info,Yes,3,224008.0,no,no,no,no,USA
5268,1033 W LOYOLA AVE APT 1007,"Chicago, IL",60626.0,2,1,795,No Info,No,"Range, Refrigerator",151860.0,no,no,no,no,USA
5269,3728 W EDDY ST # 1,"Chicago, IL",60618.0,4,2,"2,000",1,Yes,2,241048.0,no,no,no,no,USA
5270,2 S LEAVITT ST UNIT 310,"Chicago, IL",60612.0,3,2,"1,500",1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Stainless Steel Appliance(s)",207800.0,no,no,no,no,USA
5271,8325 S INGLESIDE AVE,"Chicago, IL",60619.0,5,3,"1,500",2,Yes,"Range, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal",195332.0,no,no,no,no,USA
5272,5648 S CALUMET AVE APT 2N,"Chicago, IL",60637.0,2,1,"1,250",No Info,Yes,1,130914.0,no,no,no,no,USA
5273,1600 S INDIANA AVE UNIT 1203,"Chicago, IL",60616.0,2,2,"1,200",1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s)",270140.0,no,no,no,no,USA
5274,2823 W SHAKESPEARE AVE # 1,"Chicago, IL",60647.0,1,1,900,No Info,Yes,1,149616.0,no,no,no,no,USA
5275,4948 N ALBANY AVE # 2,"Chicago, IL",60625.0,3,1,"1,250",1,Yes,1,187020.0,no,no,no,no,USA
5276,6930 N GREENVIEW AVE APT 710,"Chicago, IL",60626.0,—,1,400,No Info,No,1,91016.0,no,no,no,no,USA
5277,7333 N RIDGE BLVD APT 406,"Chicago, IL",60645.0,1,1,600,1,No,1,101822.0,no,no,no,no,USA
5278,2161 N OAKLEY AVE APT 1,"Chicago, IL",60647.0,2,1,"1,000",1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal",166240.0,no,no,no,no,USA
5279,235 W VAN BUREN ST UNIT 4214,"Chicago, IL",60607.0,2,2,916,No Info,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s)",211956.0,no,no,no,no,USA
5280,5648 S CALUMET AVE APT 3S,"Chicago, IL",60637.0,3,1,"1,500",No Info,Yes,"Range, Refrigerator, Microwave",143382.0,no,no,no,no,USA
5281,1518 W CULLOM AVE # 2,"Chicago, IL",60613.0,2,1,"1,000",2,Yes,1,197410.0,no,no,no,no,USA
5282,3450 S HALSTED ST UNIT 207,"Chicago, IL",60608.0,1,1,—,1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Intercom",132992.0,no,no,no,no,USA
5283,440 N WABASH AVE APT 3406,"Chicago, IL",60611.0,2,2,"1,342",1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal",245204.0,no,no,no,no,USA
5284,3936 S INDIANA AVE APT 3,"Chicago, IL",60653.0,2,2,—,1,Yes,2,207800.0,no,no,no,no,USA
5285,,,,—,1,—,No Info,No Info,,0.0,no,no,no,no,USA
5286,1901 S CALUMET AVE UNIT 2106,"Chicago, IL",60616.0,2,2,"1,245",1,Yes,2,290920.0,no,no,no,no,USA
5287,1332 W NELSON ST # CH2,"Chicago, IL",60657.0,3,2,"1,188",No Info,Yes,2,274296.0,no,no,no,no,USA
5288,2451 N MARSHFIELD AVE # 2F,"Chicago, IL",60614.0,2,2,"1,420",No Info,Yes,"Range, Microwave, Dishwasher, Refrigerator",232736.0,no,no,no,no,USA
5289,5419 S DREXEL AVE APT 3S,"Chicago, IL",60615.0,3,1,"1,250",No Info,No,"Range, Microwave, Dishwasher, Refrigerator",137148.0,no,no,no,no,USA
5290,2 E ERIE ST APT 1902,"Chicago, IL",60611.0,2,2,"1,235",1,Yes,"Range, Microwave, Dishwasher, Refrigerator, High End Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s), Built-in Oven, Range Hood",332480.0,no,no,no,no,USA
5291,533 W BARRY AVE APT 9D,"Chicago, IL",60657.0,1,1,—,2,Yes,"Range, Microwave, Dishwasher, Refrigerator, Stainless Steel Appliance(s)",183529.0,no,no,no,no,USA
5292,2932 N MILWAUKEE AVE # 101,"Chicago, IL",60618.0,—,—,—,No Info,Yes,"Concrete, Tile",2244.0,no,no,no,no,USA
5293,1410 W JUNEWAY TER APT 2D,"Chicago, IL",60626.0,1,1,700,No Info,Yes,1,99744.0,no,no,no,no,USA
5294,5259 W ROSCOE ST # 1F,"Chicago, IL",60641.0,3,2,"2,800",2,Yes,"Microwave, Dishwasher, High End Refrigerator, Bar Fridge, Washer, Dryer, Disposal, Wine Refrigerator, Range Hood",290920.0,no,no,no,yes,USA
5295,1625 N KEYSTONE AVE # 2,"Chicago, IL",60639.0,3,1,"1,500",1,Yes,Stainless Steel Appliance(s),232736.0,no,no,no,no,USA
5296,1355 W CHICAGO AVE # A-06,"Chicago, IL",60642.0,1,1,—,No Info,No,1,132992.0,no,no,no,no,USA
5297,1464 S MICHIGAN AVE APT 707,"Chicago, IL",60605.0,2,2,—,1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Stainless Steel Appliance(s)",224424.0,no,no,no,no,USA
5298,2323 W PERSHING RD APT 223,"Chicago, IL",60609.0,1,1,950,1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Stainless Steel Appliance(s)",149616.0,no,no,no,no,USA
5299,4212 N KIMBALL AVE # 2,"Chicago, IL",60618.0,2,1,"1,250",3,No,1,141304.0,no,no,no,no,USA
5300,5649 N CENTRAL PARK AVE,"Chicago, IL",60659.0,5,3,"1,296",No Info,Yes,"Range, Dishwasher, Refrigerator, Washer, Dryer",290920.0,no,no,no,no,USA
5301,6370 N LEGETT AVE,"Chicago, IL",60646.0,2,2,"1,473",1,Yes,"Range, Dishwasher, Refrigerator, Washer, Dryer",265984.0,no,no,no,no,USA
5302,1506 W JACKSON BLVD # G,"Chicago, IL",60607.0,2,1,"1,500",No Info,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Stainless Steel Appliance(s)",174552.0,no,no,no,no,USA
5303,600 N LAKE SHORE DR APT 512,"Chicago, IL",60611.0,3,4,"2,547",1,Yes,"Double Oven, Microwave, Dishwasher, Refrigerator, High End Refrigerator, Bar Fridge, Freezer, Washer, Dryer, Disposal, Stainless Steel Appliance(s), Wine Refrigerator, Cooktop, Built-in Oven, Range Hood",681584.0,no,no,no,no,USA
5304,6326 W CUYLER AVE APT 2,"Chicago, IL",60634.0,2,1,"1,219",No Info,Yes,1,126758.0,no,no,no,no,USA
5305,8129 S PRINCETON AVE,"Chicago, IL",60620.0,4,1,"1,232",2,Yes,1,141304.0,no,no,no,no,USA
5306,,,,,,,,,,0.0,no,no,no,no,USA
5307,2239 W BELMONT AVE APT 2,"Chicago, IL",60618.0,3,2,—,1,Yes,2,374040.0,no,no,no,no,USA
5308,4519 S LEAMINGTON AVE,"Chicago, IL",60638.0,4,2,"1,008",2,Yes,2,207800.0,no,no,no,no,USA
5309,5410 N NEENAH AVE,"Chicago, IL",60656.0,5,2,"1,200",2,Yes,"Microwave, Range, Dishwasher, Refrigerator",249360.0,no,no,no,yes,USA
5310,355 N HALSTED ST APT 3202,"Chicago, IL",60661.0,3,3,"1,729",1,Yes,3,989128.0,no,no,no,no,USA
5311,355 N HALSTED ST APT 3203,"Chicago, IL",60661.0,2,2,"1,293",1,Yes,2,623400.0,no,no,no,no,USA
5312,3136 N PAULINA ST APT 1,"Chicago, IL",60657.0,2,1,"1,300",1,Yes,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal",273880.0,no,no,no,no,USA
5313,10 E ONTARIO ST APT 4706,"Chicago, IL",60611.0,2,2,"1,390",1,Yes,2,274296.0,no,no,no,no,USA
5314,901 N KEELER AVE # G,"Chicago, IL",60651.0,2,2,"1,200",No Info,Yes,2,132992.0,no,no,no,no,USA
5315,,,,,,,,,,0.0,no,no,no,no,USA
5316,,,,8,4,"4,000",No Info,No Info,,0.0,no,no,no,no,USA
